File,Duration,BPM,Time_Signature,Genre,Labels,Sections
0630_crushcrushcrush,179.622,137,4|4,Rock,"[  0.930232   6.185704  20.200296  41.222184  62.244072  97.280552
 111.295144 139.324328 153.33892  167.353512]","['intro' 'verse' 'transition' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'chorus' 'outro']"
0631_curiosity,213.427,124,4|4,Pop,"[1.65570242e-01 7.91171600e+00 2.33955880e+01 3.11375240e+01
 4.66213960e+01 6.21052680e+01 7.75891400e+01 9.50084960e+01
 1.10492368e+02 1.25976240e+02 1.33718176e+02 1.51137532e+02
 1.66137533e+02 1.82105276e+02 1.97589148e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'solo/instrumental' 'chorus' 'bridge' 'bridge'
 'transition' 'outro']"
0632_cyclone,221.558,78,4|4,Hip-Hop,"[8.91677250e-02 1.08627180e+01 3.62473410e+01 7.24011980e+01
 9.85550520e+01 1.21631982e+02 1.47785836e+02 1.70862766e+02
 1.97016620e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0633_dancingmachine,194.891,116,4|4,Pop,"[  0.         2.142856  26.970424  43.522136  51.797992  68.349704
  84.901416 101.453128 118.00484  134.556552 151.108264 167.659976]","['silence' 'intro' 'verse' 'transition' 'verse' 'chorus' 'chorus' 'bridge'
 'bridge' 'chorus' 'chorus' 'outro']"
0634_dangerous,231.598,117,4|4,Hip-Hop,"[7.07964000e-02 6.73928100e+00 2.46880160e+01 4.10982880e+01
 6.41752330e+01 8.21239680e+01 9.85342400e+01 1.21611185e+02
 1.39559920e+02 1.55970192e+02 1.72380464e+02 1.87252273e+02
 2.05201008e+02 2.21611280e+02]","['intro' 'transition' 'chorus' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'verse' 'bridge' 'transition' 'chorus' 'outro']"
0635_daynnite,220.722,69,4|4,Hip-Hop,"[4.44444500e-02 1.39903360e+01 4.18164160e+01 6.96424960e+01
 9.74685760e+01 1.25294656e+02 1.53120736e+02 1.80946816e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0636_daynnitecrookersremix,162.654,130,4|4,Hip-Hop,"[5.45634375e-02 7.44321600e+00 3.69816480e+01 5.17508640e+01
 6.65200800e+01 7.39046880e+01 1.03443120e+02 1.18212336e+02
 1.32981552e+02 1.47750768e+02]","['intro' 'verse' 'chorus' 'solo/instrumental' 'bridge' 'verse' 'chorus'
 'chorus' 'chorus' 'bridge']"
0637_daynniteremix,253.351,129,4|4,Hip-Hop,"[6.35080687e-02 2.98424440e+01 4.47261560e+01 5.96098680e+01
 8.19354360e+01 8.93772920e+01 1.11702860e+02 1.19144716e+02
 1.48912140e+02 1.63795852e+02 1.78679564e+02 2.01005132e+02
 2.08446988e+02 2.30772556e+02 2.38214412e+02 2.45656268e+02]","['verse' 'chorus' 'chorus' 'solo/instrumental' 'bridge'
 'solo/instrumental' 'bridge' 'verse' 'chorus' 'chorus'
 'solo/instrumental' 'bridge' 'solo/instrumental' 'bridge' 'bridge'
 'bridge']"
0638_deadandgone,232.931,67,4|4,Hip-Hop,[  3.277778  60.166674  88.611122 145.500018 173.944466 202.388914],['verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0639_dieinyourarms,237.638,86,4|4,Pop,"[1.36363750e-01 2.17642577e+01 4.47874998e+01 5.52526097e+01
 7.82758518e+01 8.87409617e+01 1.11764204e+02 1.22229314e+02
 1.45252556e+02 1.66880450e+02 1.89903692e+02 2.12229260e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'bridge' 'chorus' 'transition' 'outro']"
0640_disturbia2,236.749,125,4|4,Hip-Hop,"[  0.         1.983472  17.343472  47.583472  63.423472  78.783472
  94.143472 124.383472 140.223472 155.583472 170.943472 185.823472
 201.663472 217.023472]","['silence' 'intro' 'verse' 'transition' 'chorus' 'intro' 'verse'
 'transition' 'chorus' 'intro' 'bridge' 'transition' 'chorus' 'outro']"
0642_dontconfess,272.724,57,4|4,Pop,"[  0.4615385  25.4919545  50.5223705  58.8658425 100.5832025 129.7853545
 154.8157705 163.1592425 204.8766025 253.8945005]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'transition']"
0643_dontrush,162.28799999999995,128,4|4,Pop,"[  0.333333   5.958333  20.958333  39.708333  54.708333  84.708333
 120.333333]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0644_dontsayaword,247.756,125,4|4,Pop,"[  0.        10.469566  48.869566  79.589566  94.949566 110.309566
 141.029566 156.389566 171.749566 187.109566 202.469566]","['silence' 'intro' 'solo/instrumental' 'chorus' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'bridge' 'chorus']"
0645_dontstopthemusic,265.43,123,4|4,Pop,"[  2.068906  34.342774  81.286582  96.934518 114.538446 143.878326
 159.526262 175.174198 190.822134 206.47007  222.118006 237.765942]","['intro' 'verse' 'chorus' 'chorus' 'verse' 'chorus' 'chorus' 'bridge'
 'solo/instrumental' 'chorus' 'chorus' 'bridge']"
0647_dontthinkidontthinkaboutit,181.923,75,4|4,Country,"[  0.714286  13.531374  37.563414  68.003998  92.036038 119.27235
 130.487302 160.927886]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0648_donttrustme,192.355,130,4|4,Pop,"[1.18852392e-01 2.96594920e+01 5.91979240e+01 8.87363560e+01
 1.18274788e+02 1.40428612e+02 1.55197828e+02 1.84736260e+02]",['verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus' 'outro']
0649_down,212.277,132,4|4,R&B,"[  0.434783   4.980233  21.343853  50.434733  63.161993  80.434703
 108.616493 121.343753 138.616463 166.798253 179.525513 197.037639]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'transition' 'chorus' 'outro']"
0650_downlilwayne,207.571,132,4|4,Pop,"[1.2500000e-01 4.6704500e+00 2.1034070e+01 5.0124950e+01 6.2852210e+01
 8.0124920e+01 1.0830671e+02 1.2103397e+02 1.3830668e+02 1.6648847e+02
 1.7921573e+02]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'transition' 'chorus']"
0651_doyouremember,208.12,126,4|4,R&B,"[9.75610000e-02 1.52962160e+01 2.95944260e+01 4.48458500e+01
 7.63019120e+01 9.06001220e+01 1.05851546e+02 1.29681896e+02
 1.66857242e+02 1.82108666e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'transition' 'chorus']"
0652_drovemewild,229.585,129,4|4,Pop,"[  0.656934  15.540646  45.30807   60.191782  75.075494 104.842918
 119.72663  127.168486 134.610342 168.098694 182.982406 190.424262
 205.307974 220.191686]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'chorus' 'bridge' 'transition' 'chorus' 'transition' 'chorus' 'outro']"
0653_dynamite,354.401,123,4|4,Pop,"[9.74721854e-02 2.30834700e+01 3.87240690e+01 6.26693400e+01
 8.56372530e+01 1.01241325e+02 1.16846389e+02 1.40768684e+02
 1.55896991e+02 1.71506751e+02 1.87604316e+02 2.22639296e+02
 2.46034928e+02 2.61117383e+02 2.76690346e+02 2.92262122e+02]","['intro' 'transition' 'verse' 'chorus' 'transition' 'transition' 'verse'
 'chorus' 'transition' 'transition' 'bridge' 'chorus' 'chorus'
 'transition' 'transition' 'transition']"
0654_dynamitemixinmarc,198.289,120,4|4,Pop,"[4.04255083e-02 7.54255200e+00 3.20425520e+01 4.75425520e+01
 6.35425520e+01 8.80425520e+01 1.03542552e+02 1.20042552e+02
 1.64042552e+02 1.79542552e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'chorus' 'transition']"
0655_earthquakey,262.841,128,4|4,Dance/Electronic,"[5.54435521e-02 3.00604840e+01 5.81854840e+01 7.50604840e+01
 1.05060484e+02 1.35060484e+02 1.63185484e+02 1.80060484e+02
 2.02560484e+02]","['intro' 'chorus' 'transition' 'solo/instrumental' 'intro' 'chorus'
 'transition' 'bridge' 'solo/instrumental']"
0657_enursbonfire,171.56900000000005,129,4|4,Hip-Hop,"[8.02845729e-02 1.50397400e+01 2.25280600e+01 3.74523200e+01
 5.23245360e+01 6.71852080e+01 8.20689200e+01 9.69757840e+01
 1.11879796e+02 1.26740468e+02 1.41627140e+02 1.56510852e+02]","['chorus' 'transition' 'verse' 'transition' 'chorus' 'verse' 'chorus'
 'bridge' 'transition' 'chorus' 'chorus' 'outro']"
0658_evacuatethedancefloor,205.479,127,4|4,Pop,"[  0.25       7.809056  22.927168  38.04528   68.281504  83.399616
  98.517728 128.753952 143.872064 158.990176 189.2264  ]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'solo/instrumental' 'chorus' 'chorus']"
0659_everybody,235.311,94,4|4,Country,"[1.49717492e-01 1.03714400e+01 4.99459160e+01 7.67544320e+01
 1.16328908e+02 1.38031040e+02 1.77605516e+02 1.98031052e+02
 2.19733184e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus'
 'outro']"
0660_everymorning,255.573,145,4|4,Dance/Electronic,"[6.25000000e-02 2.65452520e+01 3.97866280e+01 6.62693800e+01
 9.27521320e+01 1.19234884e+02 1.49027980e+02 1.75510732e+02
 2.01993484e+02 2.41717612e+02]","['intro' 'solo/instrumental' 'verse' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'verse' 'solo/instrumental' 'outro']"
0661_everythingaboutyou,216.068,130,4|4,Pop,"[  0.617866   8.464012  36.61783   67.540876  82.310092  97.079308
 110.46391  141.386956 156.156172 169.540774 199.079206]","['intro' 'verse' 'chorus' 'transition' 'verse' 'transition' 'chorus'
 'transition' 'bridge' 'chorus' 'transition']"
0662_everytimewetouch,290.241,129,4|4,Dance/Electronic,"[6.52610833e-02 1.49509600e+01 4.47183840e+01 7.35555760e+01
 1.04253232e+02 1.34020656e+02 1.62829112e+02 1.93526768e+02
 2.23294192e+02 2.38149500e+02 2.67853820e+02]","['intro' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'outro']"
0663_explosions,244.226,96,4|4,Pop,"[  1.318682  11.318682  50.693682  60.693682  81.318682  91.318682
 110.693682 120.693682 141.318682 190.693682 211.318682]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'outro']"
0664_eyesextendedmix,386.716,128,4|4,Dance/Electronic,"[5.74596812e-02 1.50604840e+01 4.41229840e+01 5.91229840e+01
 9.66229840e+01 1.26622984e+02 1.87560484e+02 2.17560484e+02
 2.46622984e+02 2.80372984e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental']"
0665_fall,248.749,83,4|4,Pop,"[  2.022471  13.588743  58.408047  82.986375 127.805679 152.384007
 174.070767 198.649095 221.781639]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus'
 'outro']"
0668_fallinganthem,262.841,128,4|4,Dance/Electronic,"[5.84677458e-02 1.50625280e+01 6.00695360e+01 9.75753760e+01
 1.42582384e+02 1.72587056e+02 1.87589392e+02 2.17594064e+02
 2.47598736e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'bridge' 'chorus'
 'outro']"
0669_fastforwardffwd,208.538,125,4|4,Pop,"[  0.         5.028118  20.388118  35.748118  51.108118  66.468118
  81.828118  97.188118 112.548118 127.908118 143.268118 158.628118
 173.988118 189.348118]","['silence' 'intro' 'verse' 'transition' 'chorus' 'transition' 'verse'
 'transition' 'chorus' 'transition' 'bridge' 'chorus' 'transition'
 'transition']"
0670_fearless,251.808,100,4|4,Pop,"[6.24999833e-02 1.98507660e+01 3.90557340e+01 4.86461500e+01
 6.78534180e+01 8.70534180e+01 9.66534180e+01 1.15853418e+02
 1.35053418e+02 1.54253418e+02 1.75853418e+02 1.85453418e+02
 2.04653418e+02]","['intro' 'verse' 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'chorus' 'solo/instrumental' 'bridge' 'solo/instrumental'
 'chorus' 'chorus']"
0671_feedback,235.284,115,4|4,Pop,"[  0.         3.466266   9.727134  51.466254  76.509726  84.85755
 101.553198 118.248846 143.292318 159.987966 176.683614 201.727086]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'chorus' 'chorus' 'outro']"
0672_feelitinmybones,415.24,130,4|4,Pop,"[7.50000000e-02 2.98434320e+01 4.46126480e+01 5.84587880e+01
 7.41510800e+01 8.89202960e+01 1.02766436e+02 1.17535652e+02
 1.33227944e+02 1.62766376e+02 1.76612516e+02 1.92304808e+02
 2.22766316e+02 2.38458608e+02 2.53227824e+02 3.14150840e+02
 3.27073904e+02 3.56612336e+02 3.86150768e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'chorus' 'solo/instrumental' 'bridge' 'chorus' 'bridge' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'outro']"
0673_feelsliketonight,237.481,131,4|4,Pop,"[6.25000000e-02 7.39074000e+00 3.62456850e+01 7.33449000e+01
 1.02199845e+02 1.31970820e+02 1.68154005e+02 1.97466965e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus']
0674_feelsocloseextendedmix,270.345,128,4|4,Pop,"[5.85937500e-02 1.50445097e+01 4.50445098e+01 6.00445098e+01
 9.00445098e+01 1.20044510e+02 1.50044510e+02 1.80044510e+02
 2.10044510e+02]","['intro' 'chorus' 'solo/instrumental' 'solo/instrumental' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'outro']"
0676_figure8,247.782,74,4|4,Pop,"[  0.         6.879608  32.82556   65.258     91.203952 123.636392
 149.582344 188.501272]",['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0677_fireburning,235.128,123,4|4,Hip-Hop,"[  0.434783  16.479326  24.284206  39.406161  55.015921  94.528126
 109.650081 125.259841 156.967166 187.698881 203.308641]","['chorus' 'solo/instrumental' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'transition' 'chorus']"
0678_fireflies,225.376,90,4|4,Pop,"[3.12499917e-02 2.13939480e+01 4.27272920e+01 6.40606360e+01
 8.53939800e+01 1.09393992e+02 1.30727336e+02 1.52060680e+02
 1.73394024e+02 1.94727368e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'chorus' 'chorus']"
0679_firsttime,201.793,130,4|4,Alternative,"[1.20967750e-01 7.50557575e+00 2.22747917e+01 3.70440077e+01
 6.61348878e+01 7.34631277e+01 8.82041598e+01 1.03002000e+02
 1.32092880e+02 1.50274680e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'bridge' 'chorus']"
0681_flashinglights,237.847,90,4|4,Hip-Hop,"[5.49450833e-02 4.24163440e+01 8.35212900e+01 1.06062712e+02
 1.47167658e+02 1.68383114e+02 1.90924536e+02 2.12139992e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'solo/instrumental'
 'outro']"
0682_forever,276.437,120,4|4,Pop,"[8.97728021e-02 2.25909100e+01 4.70909100e+01 6.30909100e+01
 7.90909100e+01 9.50909100e+01 1.27090910e+02 1.43090910e+02
 1.59090910e+02 1.91090910e+02 2.23090910e+02 2.39090910e+02
 2.55090910e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'solo/instrumental' 'chorus' 'transition' 'outro']"
0683_foreverextendedmix,225.323,128,4|4,Dance/Electronic,"[5.52209167e-02 3.00527120e+01 6.00527120e+01 8.95839620e+01
 1.20052712e+02 1.50052712e+02 1.80052712e+02 2.10052712e+02]","['chorus' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0685_forgottolaugh,190.211,91,4|4,Pop,"[  0.9890115  28.0219925  54.3956325  80.7692725 101.8681845 124.2857785
 145.3846905 166.4836025]",['verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus' 'outro']
0686_fortheloveofadaughter,240.435,115,4|4,Pop,"[  0.         3.428574  11.77931   45.182254  61.883726  86.935934
 119.816957 137.04035  157.91719  174.618662 191.320134 199.67087 ]","['silence' 'intro' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'bridge' 'chorus' 'chorus']"
0687_getouttamyway,339.524,128,4|4,Pop,"[  0.31570481  30.76923     60.76923     90.76923    120.76923
 150.76923    180.76923    203.26923    233.26923    248.26923
 263.26923   ]","['intro' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'bridge' 'chorus' 'chorus' 'outro']"
0688_getthepartystarted,191.387,129,4|4,Pop,"[  2.39719    9.843094  23.804164  47.072614  61.033684  84.302134
  99.193942 113.155012 136.423462 151.31527  166.207078 182.960362]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'chorus' 'chorus' 'transition' 'outro']"
0689_gettinoveryou,317.902,130,4|4,Dance/Electronic,"[4.16666250e-02 2.95800986e+01 6.65031386e+01 9.60415706e+01
 1.25580003e+02 1.55118435e+02 1.85579943e+02 2.14195299e+02
 2.58502947e+02]","['intro' 'chorus' 'solo/instrumental' 'transition' 'chorus'
 'solo/instrumental' 'bridge' 'solo/instrumental' 'outro']"
0690_givemeeverything,225.323,128,4|4,Pop,"[5.54435521e-02 1.50604840e+01 4.31854840e+01 6.00604840e+01
 8.25604840e+01 9.75604840e+01 1.25685484e+02 1.42560484e+02
 1.65060484e+02 1.80060484e+02 2.08185484e+02]","['intro' 'chorus' 'chorus' 'verse' 'transition' 'chorus' 'chorus' 'verse'
 'transition' 'chorus' 'chorus']"
0691_givesyouhell,211.911,100,4|4,Pop,"[1.25000010e-01 1.45263160e+01 3.31263160e+01 4.33263160e+01
 6.25263160e+01 7.15263160e+01 9.13263160e+01 1.00926316e+02
 1.10526316e+02 1.19526316e+02 1.39326316e+02 1.60326316e+02
 1.79526316e+02]","['intro' 'verse' 'chorus' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'bridge' 'chorus'
 'chorus']"
0692_giveyourheartabreakdos,205.662,123,4|4,Pop,"[  0.2439025   8.0468785  39.2587825  54.8647345  62.6677105  93.8796145
 109.4855665 125.0915185 148.5004465 164.1063985 179.7123505 195.3183025]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'chorus' 'chorus' 'transition' 'verse']"
0693_gold,251.86,86,4|4,Hip-Hop,"[  0.348837  11.511621  55.465083  78.488325 123.139461 145.465029
 191.511513 226.395213]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0695_goodbyegoodbye,206.473,135,4|4,Pop,"[  0.24       7.351104  21.573312  35.79552   50.017728  64.239936
  67.795488  82.017696  96.239904 110.462112 124.68432  153.128736
 167.350944 181.573152 195.79536 ]","['intro' 'verse' 'transition' 'chorus' 'transition' 'intro' 'verse'
 'transition' 'chorus' 'transition' 'bridge' 'transition' 'chorus'
 'transition' 'outro']"
0696_goodgirlsgobad,195.414,120,4|4,Pop,"[  0.2608695  19.7608695  35.7608695  43.7608695  68.2608695  75.7608695
  91.7608695  99.7608695 124.2608695 134.2608695 149.7608695 186.2608695]","['chorus' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'bridge' 'chorus' 'transition']"
0697_goodlife,219.676,128,4|4,Pop,"[5.35713750e-02 1.50535714e+01 3.00535714e+01 4.50535714e+01
 6.75535714e+01 8.25535714e+01 9.00535714e+01 1.20053571e+02
 1.57553571e+02 1.80053571e+02 1.95053571e+02]","['verse' 'chorus' 'transition' 'verse' 'chorus' 'transition' 'bridge'
 'transition' 'verse' 'chorus' 'transition']"
0698_goodtime,205.427,126,4|4,Pop,"[  0.2      15.43808  45.91424  61.15232  84.00944  99.24752 114.4856
 129.72368 144.96176 160.19984 175.43792 190.676  ]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'chorus' 'bridge' 'chorus' 'chorus' 'outro']"
0699_gotmoney,244.958,82,4|4,Hip-Hop,"[7.89473750e-02 2.62607754e+01 4.95335114e+01 8.44426154e+01
 1.07715351e+02 1.42624455e+02 1.60079007e+02 1.77533559e+02
 2.00806295e+02 2.24079031e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'outro']"
0700_gottabesomebody,250.396,116,4|4,Alternative,"[  1.22449   17.776202  50.879626  61.224446  77.776158  94.32787
 121.224402 137.776114 154.327826 170.879538 187.43125  203.982962
 220.534674]","['intro' 'verse' 'transition' 'chorus' 'chorus' 'verse' 'chorus' 'chorus'
 'solo/instrumental' 'bridge' 'chorus' 'chorus' 'chorus']"
0701_gottabeyou,242.082,85,4|4,Pop,"[1.50000000e-01 1.14441120e+01 3.33264540e+01 5.52087960e+01
 8.48558400e+01 1.06738182e+02 1.28620524e+02 1.52620512e+02
 1.73796972e+02 1.96385196e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus' 'chorus']"
0702_greenlight,232.931,155,4|4,Pop,"[  0.320856   8.062796  14.256348  38.256362  76.191868 100.191882
 138.127388 181.482252 212.450012]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0704_guitarstringweddingring,207.074,124,4|4,Pop,"[7.50000000e-02 7.33306500e+00 2.33008080e+01 3.87846800e+01
 5.42685520e+01 6.97524240e+01 8.52362960e+01 1.00720168e+02
 1.16204040e+02 1.31687912e+02 1.47171784e+02 1.54913720e+02
 1.70397592e+02 1.85881464e+02]","['intro' 'verse' 'transition' 'chorus' 'chorus' 'verse' 'transition'
 'chorus' 'chorus' 'transition' 'solo/instrumental' 'chorus' 'chorus'
 'chorus']"
0705_haditall,184.642,75,4|4,Pop,"[  0.521739  26.121739  58.121739  77.321739 102.921739 118.921739
 131.721739 157.321739]","['verse' 'chorus' 'verse' 'chorus' 'bridge' 'solo/instrumental' 'chorus'
 'outro']"
0706_halcyon,205.009,120,4|4,Pop,"[  0.238095  17.738095  53.738095  69.738095  85.738095 102.238095
 119.738095 137.738095 153.738095 186.238095]","['intro' 'verse' 'transition' 'transition' 'chorus' 'solo/instrumental'
 'verse' 'transition' 'chorus' 'outro']"
